trade_date,nav,daily_return
2025-01-06,1012273.6251721778,
2025-01-07,1022270.6251721778,0.009875788276415554
2025-01-08,1003449.6251721778,-0.018410976053263806
2025-01-09,1024968.6251721778,0.021445022709842165
2025-01-10,1009326.6251721778,-0.015260954936422988
2025-01-13,1012177.6421257339,0.002824672293837205
2025-01-14,1042413.6421257339,0.02987222671358314
2025-01-15,1035167.6421257339,-0.006951175336907145
2025-01-16,1029547.6421257339,-0.005429072327318152
2025-01-17,1077627.642125734,0.04670012152203862
2025-01-20,2143963.949558327,0.9895220443019934
2025-01-21,2135997.949558327,-0.0037155475499675017
2025-01-22,2124932.949558327,-0.005180248418444444
2025-01-23,2127987.949558327,0.0014376924225467658
2025-01-24,2131727.949558327,0.0017575287495290581
2025-01-27,1310361.2189571292,-0.3853056065486109
2025-02-05,1111461.5753437313,-0.151789934512634
2025-02-06,1152739.5753437313,0.03713848586014712
2025-02-07,1184693.5753437313,0.027720051157670955
2025-02-10,1220458.028686992,0.030188779687510214
2025-02-11,1227185.028686992,0.0055118650882546305
2025-02-12,1240916.028686992,0.011189021768535756
2025-02-13,1236368.028686992,-0.003665034454275018
2025-02-14,1257227.028686992,0.016871190063165953
2025-02-17,1481215.8141503988,0.17816096882464705
2025-02-18,1494127.8141503988,0.008717163209202017
2025-02-19,1509093.8141503988,0.010016546013173588
2025-02-20,1526592.8141503988,0.011595700569385636
2025-02-21,1534065.8141503988,0.004895214972015394
2025-02-24,1299688.4389522546,-0.1527818252882115
2025-02-25,1280893.4389522546,-0.014461158102746285
2025-02-26,1298702.4389522546,0.013903576564938458
2025-02-27,1299063.4389522546,0.0002779697559445182
2025-02-28,1285921.4389522546,-0.010116519028970261
2025-03-03,1556794.2502710472,0.2106449143110134
2025-03-04,1582945.2502710472,0.016797980847788274
2025-03-05,1587786.2502710472,0.0030582232703064705
2025-03-06,1584919.2502710472,-0.001805658664389198
2025-03-07,1590166.2502710472,0.0033105787560487876
2025-03-10,1369967.3508028227,-0.13847539490332605
2025-03-11,1380217.3508028227,0.0074819301306656705
2025-03-12,1389602.3508028227,0.0067996536882695136
2025-03-13,1395846.3508028227,0.004493371788262035
2025-03-14,1400363.3508028227,0.0032360295224485025
2025-03-17,1678982.5533169145,0.19896207820231826
2025-03-18,1697197.5533169145,0.010848832207348114
2025-03-19,1691675.5533169145,-0.0032535988454661657
2025-03-20,1674072.5533169145,-0.010405659622783614
2025-03-21,1664581.5533169145,-0.005669407805053095
2025-03-24,1397073.9888410417,-0.1607055923110683
2025-03-25,1402605.9888410417,0.003959704385155138
2025-03-26,1396843.9888410417,-0.00410806744434411
2025-03-27,1423301.9888410417,0.018941270615304928
2025-03-28,1404520.9888410417,-0.013195372554276386
2025-03-31,1386798.6691321742,-0.012618052595633533
2025-04-01,1400469.6691321742,0.00985795581167892
2025-04-02,1395348.6691321742,-0.0036566304239729064
2025-04-03,1375393.6691321742,-0.014301085055974494
2025-04-07,1261628.6855205419,-0.08271448834239159
2025-04-08,1293614.6855205419,0.025352942880180862
2025-04-09,1305927.6855205419,0.00951829021254924
2025-04-10,1314542.6855205419,0.006596843068355618
2025-04-11,1324952.6855205419,0.007919103818129658
2025-04-14,1345393.8685770493,0.015427858881222445
2025-04-15,1340489.8685770493,-0.0036450292472246515
2025-04-16,1331518.8685770493,-0.006692329580620271
2025-04-17,1338394.8685770493,0.005164027459369169
2025-04-18,1337301.8685770493,-0.0008166498734130112
2025-04-21,1351991.8473967519,0.010984788973138482
2025-04-22,1359849.8473967519,0.00581216522505712
2025-04-23,1360288.8473967519,0.00032282976009478936
2025-04-24,1358748.8473967519,-0.001132112494303783
2025-04-25,1362778.8473967519,0.002965963877519462
2025-04-28,1355697.5540006238,-0.005196216106270746
2025-04-29,1369546.5540006238,0.010215405315980641
2025-04-30,1370088.5540006238,0.00039575142474479463
2025-05-06,1670095.6603555137,0.21896913559264242
2025-05-07,1697930.6603555137,0.016666709974011207
2025-05-08,1726256.6603555137,0.016682660052836917
2025-05-09,1713403.6603555137,-0.007445590389411172
2025-05-12,1459461.1668858952,-0.14820937957896507
2025-05-13,1458872.1668858952,-0.00040357360193199465
2025-05-14,1458181.1668858952,-0.00047365356313222584
2025-05-15,1438667.1668858952,-0.013382424929869519
